<M> r e i n s t o f f <EOS>	r e i n s t o f f e <EOS>	2
<M> r e i s e b e r i c h t <EOS>	r e i s e b e r i c h t e <EOS>	2
<N> r e i s e b ü r o <EOS>	r e i s e b ü r o s <EOS>	5
<M> r e i s e l e i t e r <EOS>	r e i s e l e i t e r <EOS>	3
<N> r e i s f e l d <EOS>	r e i s f e l d e r <EOS>	4
<N> r e i s m e h l <EOS>	r e i s m e h l e <EOS>	2
<M> r e i ß n a g e l <EOS>	r e i ß n ä g e l <EOS>	3
<F> r e i ß z w e c k e <EOS>	r e i ß z w e c k e n <EOS>	1
<N> r e i t e r s c h w e r t <EOS>	r e i t e r s c h w e r t e r <EOS>	4
<N> r e i t p f e r d <EOS>	r e i t p f e r d e <EOS>	2
<N> r e i t t i e r <EOS>	r e i t t i e r e <EOS>	2
<F> r e i z u n g <EOS>	r e i z u n g e n <EOS>	1
<F> r e k l a m a t i o n <EOS>	r e k l a m a t i o n e n <EOS>	1
<M> r e k o r d <EOS>	r e k o r d e <EOS>	2
<F> r e k t o r i n <EOS>	r e k t o r i n n e n <EOS>	6
<M> r e k t o r <EOS>	r e k t o r e n <EOS>	1
<F> r e k u r s i o n <EOS>	r e k u r s i o n e n <EOS>	1
<M> r e l a i s k o n t a k t <EOS>	r e l a i s k o n t a k t e <EOS>	2
<M> r e l i e f p f e i l e r <EOS>	r e l i e f p f e i l e r <EOS>	3
<F> r e l i g i o n <EOS>	r e l i g i o n e n <EOS>	1
<F> r e l i g i o n s w i s s e n s c h a f t <EOS>	r e l i g i o n s w i s s e n s c h a f t e n <EOS>	1
<F> r e l i n g <EOS>	r e l i n g e <EOS>	2
<N> r e l i q u i a r <EOS>	r e l i q u i a r e <EOS>	2
<M> r e l i q u i e n s c h r e i n <EOS>	r e l i q u i e n s c h r e i n e <EOS>	2
<F> r e m i s e <EOS>	r e m i s e n <EOS>	1
<N> r e m i s <EOS>	r e m i s e n <EOS>	1
<M> r e n e g a t <EOS>	r e n e g a t e n <EOS>	1
<M> r e n n e r <EOS>	r e n n e r <EOS>	3
<N> r e n n p f e r d <EOS>	r e n n p f e r d e <EOS>	2
<F> r e n n r a d f a h r e r i n <EOS>	r e n n r a d f a h r e r i n n e n <EOS>	6
<M> r e n n r a d f a h r e r <EOS>	r e n n r a d f a h r e r <EOS>	3
<F> r e n o v i e r u n g <EOS>	r e n o v i e r u n g e n <EOS>	1
<M> r e n t e n m a r k t <EOS>	r e n t e n m ä r k t e <EOS>	2
<N> r e n t i e r <EOS>	r e n t i e r e <EOS>	2
<F> r e p l i k <EOS>	r e p l i k e n <EOS>	1
<F> r e p o r t e r i n <EOS>	r e p o r t e r i n n e n <EOS>	6
<M> r e p o r t e r <EOS>	r e p o r t e r <EOS>	3
<M> r e p o r t <EOS>	r e p o r t e <EOS>	2
<M> r e p r ä s e n t a n t <EOS>	r e p r ä s e n t a n t e n <EOS>	1
<M> r e p u b l i k f l ü c h t l i n g <EOS>	r e p u b l i k f l ü c h t l i n g e <EOS>	2
<F> r e p u b l i k <EOS>	r e p u b l i k e n <EOS>	1
<M> r e q u i e m h a i <EOS>	r e q u i e m h a i e <EOS>	2
<N> r e q u i e m <EOS>	r e q u i e m s <EOS>	5
<F> r e q u i r i e r u n g <EOS>	r e q u i r i e r u n g e n <EOS>	1
<N> r e q u i s i t i o n <EOS>	r e q u i s i t i o n e n <EOS>	1
<M> r e s e r v e r e i f e n <EOS>	r e s e r v e r e i f e n <EOS>	3
<F> r e s o n a n z <EOS>	r e s o n a n z e n <EOS>	1
<M> r e s t a u r a t o r <EOS>	r e s t a u r a t o r e n <EOS>	1
<M> r e s t b e t r a g <EOS>	r e s t b e t r ä g e <EOS>	2
<M> r e s t s t o f f <EOS>	r e s t s t o f f e <EOS>	2
<N> r e s u l t a t <EOS>	r e s u l t a t e <EOS>	2
<F> r e t r o s p e k t i v e <EOS>	r e t r o s p e k t i v e n <EOS>	1
<M> r e t t e r <EOS>	r e t t e r <EOS>	3
<M> r e t t i c h <EOS>	r e t t i c h e <EOS>	2
<F> r e t t u n g <EOS>	r e t t u n g e n <EOS>	1
<N> r e t t u n g s b o o t <EOS>	r e t t u n g s b o o t e <EOS>	2
<M> r e t t u n g s h u b s c h r a u b e r <EOS>	r e t t u n g s h u b s c h r a u b e r <EOS>	3
<M> r e t t u n g s r i n g <EOS>	r e t t u n g s r i n g e <EOS>	2
<M> r e t t u n g s w e g <EOS>	r e t t u n g s w e g e <EOS>	2
<N> r e t t u n g s z e i c h e n <EOS>	r e t t u n g s z e i c h e n <EOS>	3
<F> r e u s e <EOS>	r e u s e n <EOS>	1
<F> r e v o l u t i o n <EOS>	r e v o l u t i o n e n <EOS>	1
<F> r e v o l v e r h e l d i n <EOS>	r e v o l v e r h e l d i n n e n <EOS>	6
<M> r e v o l v e r h e l d <EOS>	r e v o l v e r h e l d e n <EOS>	1
<F> r e z e n s i o n <EOS>	r e z e n s i o n e n <EOS>	1
<N> r e z e p t <EOS>	r e z e p t e <EOS>	2
<M> r e z e p t u r <EOS>	r e z e p t u r e n <EOS>	1
<N> r e z i t a t i v <EOS>	r e z i t a t i v e <EOS>	2
<M> r h a b a r b e r <EOS>	r h a b a r b e r <EOS>	3
<F> r h e t o r i k <EOS>	r h e t o r i k e n <EOS>	1
<M> r h e u m a t i s m u s <EOS>	r h e u m a t i s m e n <EOS>	6
<N> r h o d a m i n <EOS>	r h o d a m i n e <EOS>	2
<F> r h o d i n i e r e n <EOS>	r h o d i n i e r e n e <EOS>	2
<N> r h o d i u m i o n <EOS>	r h o d i u m i o n e n <EOS>	1
<N> r h o d i u m i s o t o p <EOS>	r h o d i u m i s o t o p e <EOS>	2
<M> r h o d i u m k a t a l y s a t o r <EOS>	r h o d i u m k a t a l y s a t o r e n <EOS>	1
<M> r h o d i u m k o m p l e x <EOS>	r h o d i u m k o m p l e x e <EOS>	2
<N> r h o <EOS>	r h o s <EOS>	5
<M> r i c h t e r <EOS>	r i c h t e r <EOS>	3
<F> r i c h t l i n i e <EOS>	r i c h t l i n i e n <EOS>	1
<M> r i e c h k o l b e n <EOS>	r i e c h k o l b e n <EOS>	3
<M> r i e c h s t o f f <EOS>	r i e c h s t o f f e <EOS>	2
<M> r i e d e l <EOS>	r i e d e l <EOS>	3
<F> r i e f e <EOS>	r i e f e n <EOS>	1
<M> r i e g e l <EOS>	r i e g e l <EOS>	3
<M> r i e s e n a l k <EOS>	r i e s e n a l k e <EOS>	2
<M> r i e s e n k a l m a r <EOS>	r i e s e n k a l m a r e <EOS>	2
<M> r i e s e n s t e r n <EOS>	r i e s e n s t e r n e <EOS>	2
<N> r i e s e n w i l d s c h a f <EOS>	r i e s e n w i l d s c h a f e <EOS>	2
<M> r i e s l i n g <EOS>	r i e s l i n g e <EOS>	2
<F> r i l l e <EOS>	r i l l e n <EOS>	1
<N> r i n d <EOS>	r i n d e r <EOS>	4
<F> r i n g e l b l u m e <EOS>	r i n g e l b l u m e n <EOS>	1
<F> r i n g e l n a t t e r <EOS>	r i n g e l n a t t e r n <EOS>	1
<F> r i n g e l t a u b e <EOS>	r i n g e l t a u b e n <EOS>	1
<M> r i n g f i n g e r <EOS>	r i n g f i n g e r <EOS>	3
<M> r i n g k ä m p f e r <EOS>	r i n g k ä m p f e r <EOS>	3
<F> r i n n e <EOS>	r i n n e n <EOS>	1
<F> r i p p e <EOS>	r i p p e n <EOS>	1
<N> r i s i k o <EOS>	r i s i k e n <EOS>	6
<M> r i s s <EOS>	r i s s e <EOS>	2
<M> r i t t e r <EOS>	r i t t e r <EOS>	3
<M> r i t t <EOS>	r i t t e <EOS>	2
<N> r i t u a l <EOS>	r i t u a l e <EOS>	2
<M> r i t u s <EOS>	r i t e n <EOS>	6
<F> r o b b e <EOS>	r o b b e n <EOS>	1
<F> r o b e <EOS>	r o b e n <EOS>	1
<M> r o b o t e r <EOS>	r o b o t e r <EOS>	3
<F> r o c h a d e <EOS>	r o c h a d e n <EOS>	1
<M> r o c h e n <EOS>	r o c h e n <EOS>	3
<N> r o g g e n f e l d <EOS>	r o g g e n f e l d e r <EOS>	4
<N> r o g g e n v o l l k o r n b r o t <EOS>	r o g g e n v o l l k o r n b r o t e <EOS>	2
<M> r o h l i n g <EOS>	r o h l i n g e <EOS>	2
<N> r o h p r o d u k t <EOS>	r o h p r o d u k t e <EOS>	2
<N> r ö h r c h e n <EOS>	r ö h r c h e n <EOS>	3
<F> r ö h r e n s p i n n e <EOS>	r ö h r e n s p i n n e n <EOS>	1
<F> r ö h r e <EOS>	r ö h r e n <EOS>	1
<F> r o h r k a t z e <EOS>	r o h r k a t z e n <EOS>	1
<M> r o h s t o f f <EOS>	r o h s t o f f e <EOS>	2
<F> r o l l b a h n <EOS>	r o l l b a h n e n <EOS>	1
<N> r o l l e n s p i e l <EOS>	r o l l e n s p i e l e <EOS>	2
<F> r o l l f ä h r e <EOS>	r o l l f ä h r e n <EOS>	1
<F> r o l l t r e p p e <EOS>	r o l l t r e p p e n <EOS>	1
<M> r o m a n i s t <EOS>	r o m a n i s t e n <EOS>	1
<M> r ö m e r <EOS>	r ö m e r <EOS>	3
<N> r o n d e l l <EOS>	r o n d e l l e <EOS>	2
<M> r ö n t g e n f i l m <EOS>	r ö n t g e n f i l m e <EOS>	2
<M> r ö n t g e n s t r a h l <EOS>	r ö n t g e n s t r a h l e <EOS>	2
<M> r o o i b o s <EOS>	r o o i b o s s e <EOS>	6
<M> r o s e n k r a n z <EOS>	r o s e n k r ä n z e <EOS>	2
<M> r o s e n k r i e g <EOS>	r o s e n k r i e g e <EOS>	2
<N> r o s i n e n k u c h e n m o d e l l <EOS>	r o s i n e n k u c h e n m o d e l l e <EOS>	2
<N> r o s i n e n k u c h e n r e z e p t <EOS>	r o s i n e n k u c h e n r e z e p t e <EOS>	2
<M> r o s i n e n k u c h e n <EOS>	r o s i n e n k u c h e n <EOS>	3
<F> r o s i n e <EOS>	r o s i n e n <EOS>	1
<M> r ö s t e r <EOS>	r ö s t e r <EOS>	3
<M> r o s t f l ü g e l - a m e i s e n w ü r g e r <EOS>	r o s t f l ü g e l - a m e i s e n w ü r g e r <EOS>	3
<F> r o s t k a t z e <EOS>	r o s t k a t z e n <EOS>	1
<M> r o s t s c h u t z <EOS>	r o s t s c h u t z e <EOS>	2
<M> r o t b a r s c h <EOS>	r o t b a r s c h e <EOS>	2
<M> r o t e i s e n s t e i n <EOS>	r o t e i s e n s t e i n e <EOS>	2
<F> r ö t e <EOS>	r ö t e n <EOS>	1
<M> r o t f u c h s <EOS>	r o t f ü c h s e <EOS>	2
<F> r o t f u ß r a l l e <EOS>	r o t f u ß r a l l e n <EOS>	1
<N> r o t g ü l t i g e r z <EOS>	r o t g ü l t i g e r z e <EOS>	2
<M> r o t g u s s <EOS>	r o t g ü s s e <EOS>	2
<N> r o t k e h l c h e n <EOS>	r o t k e h l c h e n <EOS>	3
<M> r o t k o h l <EOS>	r o t k o h l e <EOS>	2
<M> r o t k o p f <EOS>	r o t k ö p f e <EOS>	2
<M> r o t l i c h t b e z i r k <EOS>	r o t l i c h t b e z i r k e <EOS>	2
<M> r o t r ü c k e n w ü r g e r <EOS>	r o t r ü c k e n w ü r g e r <EOS>	3
<M> r o t s c h e i t e l r e i h e r <EOS>	r o t s c h e i t e l r e i h e r <EOS>	3
<M> r o t s c h o p f <EOS>	r o t s c h ö p f e <EOS>	2
<F> r o t t e <EOS>	r o t t e n <EOS>	1
<M> r o t w e i n <EOS>	r o t w e i n e <EOS>	2
<N> r o t z i n k e r z <EOS>	r o t z i n k e r z e <EOS>	2
<M> r s s - f e e d <EOS>	r s s - f e e d s <EOS>	5
<M> r u b e l <EOS>	r u b e l <EOS>	3
<N> r u b i d i u m i s o t o p <EOS>	r u b i d i u m i s o t o p e <EOS>	2
<N> r u b i d i u m s a l z <EOS>	r u b i d i u m s a l z e <EOS>	2
<M> r u b i n <EOS>	r u b i n e <EOS>	2
<F> r ü c k b l e n d e <EOS>	r ü c k b l e n d e n <EOS>	1
<M> r ü c k b l i c k <EOS>	r ü c k b l i c k e <EOS>	2
<F> r ü c k e r o b e r u n g <EOS>	r ü c k e r o b e r u n g e n <EOS>	1
<F> r ü c k f a h r k a r t e <EOS>	r ü c k f a h r k a r t e n <EOS>	1
<F> r ü c k g a b e <EOS>	r ü c k g a b e n <EOS>	1
<M> r ü c k g a n g <EOS>	r ü c k g ä n g e <EOS>	2
<M> r ü c k k a u f <EOS>	r ü c k k a u f e <EOS>	2
<F> r ü c k l a g e <EOS>	r ü c k l a g e n <EOS>	1
<M> r ü c k l a u f <EOS>	r ü c k l ä u f e <EOS>	2
<F> r ü c k m e l d u n g <EOS>	r ü c k m e l d u n g e n <EOS>	1
<M> r u c k <EOS>	r u c k e <EOS>	2
<M> r ü c k r u f <EOS>	r ü c k r u f e <EOS>	2
<M> r u c k s a c k <EOS>	r u c k s ä c k e <EOS>	2
<M> r ü c k s c h l u s s <EOS>	r ü c k s c h l ü s s e <EOS>	2
<F> r ü c k s e i t e <EOS>	r ü c k s e i t e n <EOS>	1
<F> r ü c k s i c h t <EOS>	r ü c k s i c h t e n <EOS>	1
<M> r ü c k s p i e g e l <EOS>	r ü c k s p i e g e l <EOS>	3
<M> r ü c k s p r u n g <EOS>	r ü c k s p r ü n g e <EOS>	2
<M> r ü c k s t a n d <EOS>	r ü c k s t ä n d e <EOS>	2
<M> r ü c k s t r a h l e r <EOS>	r ü c k s t r a h l e r <EOS>	3
<M> r ü c k t r i t t <EOS>	r ü c k t r i t t e <EOS>	2
<M> r ü c k u m l a u t <EOS>	r ü c k u m l a u t e <EOS>	2
<M> r ü c k u m s c h l a g <EOS>	r ü c k u m s c h l ä g e <EOS>	2
<M> r ü c k w ä r t s g a n g <EOS>	r ü c k w ä r t s g ä n g e <EOS>	2
<M> r ü c k w e g <EOS>	r ü c k w e g e <EOS>	2
<N> r u d e l <EOS>	r u d e l <EOS>	3
<N> r u d e r <EOS>	r u d e r <EOS>	3
<M> r u f m o r d <EOS>	r u f m o r d e <EOS>	2
<M> r u f <EOS>	r u f e <EOS>	2
<F> r ü g e <EOS>	r ü g e n <EOS>	1
<N> r u h e p o t e n t i a l <EOS>	r u h e p o t e n t i a l e <EOS>	2
<F> r u h e s t ö r u n g <EOS>	r u h e s t ö r u n g e n <EOS>	1
<M> r u h e t a g <EOS>	r u h e t a g e <EOS>	2
<N> r ü h r e i <EOS>	r ü h r e i e r <EOS>	4
<F> r u h r <EOS>	r u h r e n <EOS>	1
<M> r u m ä n e <EOS>	r u m ä n e n <EOS>	1
<F> r u m ä n i n <EOS>	r u m ä n i n n e n <EOS>	6
<M> r u m m e l <EOS>	r u m m e l <EOS>	3
<M> r u m p f <EOS>	r ü m p f e <EOS>	2
<M> r u n d b r i e f <EOS>	r u n d b r i e f e <EOS>	2
<N> r u n d f u n k g e r ä t <EOS>	r u n d f u n k g e r ä t e <EOS>	2
<N> r u n d s c h r e i b e n <EOS>	r u n d s c h r e i b e n <EOS>	3
<F> r u n z e l <EOS>	r u n z e l n <EOS>	1
<F> r u p i e <EOS>	r u p i e n <EOS>	1
<F> r ü s c h e <EOS>	r ü s c h e n <EOS>	1
<M> r ü s s e l <EOS>	r ü s s e l <EOS>	3
<M> r u s s e <EOS>	r u s s e n <EOS>	1
<F> r u s s i n <EOS>	r u s s i n n e n <EOS>	6
<M> r u ß <EOS>	r u ß e <EOS>	2
<F> r ü s t u n g <EOS>	r ü s t u n g e n <EOS>	1
<F> r u t e <EOS>	r u t e n <EOS>	1
<N> r u t h e n i u m i s o t o p <EOS>	r u t h e n i u m i s o t o p e <EOS>	2
<M> r u t h e n i u m k a t a l y s a t o r <EOS>	r u t h e n i u m k a t a l y s a t o r e n <EOS>	1
<M> r u t h e n i u m k o m p l e x <EOS>	r u t h e n i u m k o m p l e x e <EOS>	2
<F> s a a l k i r c h e <EOS>	s a a l k i r c h e n <EOS>	1
<F> s a a n e n z i e g e <EOS>	s a a n e n z i e g e n <EOS>	1
<F> s a a t k r ä h e <EOS>	s a a t k r ä h e n <EOS>	1
<F> s a a t <EOS>	s a a t e n <EOS>	1
<M> s ä b e l <EOS>	s ä b e l <EOS>	3
<M> s ä b e l z a h n t i g e r <EOS>	s ä b e l z a h n t i g e r <EOS>	3
<F> s a b o t a g e <EOS>	s a b o t a g e n <EOS>	1
<M> s a c h b e g r i f f <EOS>	s a c h b e g r i f f e <EOS>	2
<F> s a c h e r t o r t e <EOS>	s a c h e r t o r t e n <EOS>	1
<F> s a c h e <EOS>	s a c h e n <EOS>	1
<M> s a c h s e <EOS>	s a c h s e n <EOS>	1
<M> s a d i s t <EOS>	s a d i s t e n <EOS>	1
<N> s a f e <EOS>	s a f e s <EOS>	5
<M> s a f r a n <EOS>	s a f r a n e <EOS>	2
<F> s a g e <EOS>	s a g e n <EOS>	1
<M> s ä g e z a h n <EOS>	s ä g e z ä h n e <EOS>	2
<M> s a i b l i n g <EOS>	s a i b l i n g e <EOS>	2
<N> s a i t e n s p i e l <EOS>	s a i t e n s p i e l e <EOS>	2
<F> s a i t e <EOS>	s a i t e n <EOS>	1
<M> s a l a f i s t <EOS>	s a l a f i s t e n <EOS>	1
<M> s a l a m a n d e r <EOS>	s a l a m a n d e r <EOS>	3
<N> s a l ä r <EOS>	s a l ä r e <EOS>	2
<M> s a l a t t e l l e r <EOS>	s a l a t t e l l e r <EOS>	3
<M> s a l m <EOS>	s a l m e <EOS>	2
<F> s a l o m o n e n r a l l e <EOS>	s a l o m o n e n r a l l e n <EOS>	1
<M> s a l o n <EOS>	s a l o n s <EOS>	5
<F> s a l v e <EOS>	s a l v e n <EOS>	1
<N> s a l z g e s t e i n <EOS>	s a l z g e s t e i n e <EOS>	2
<M> s a l z g l e t s c h e r <EOS>	s a l z g l e t s c h e r <EOS>	3
<F> s a l z g u r k e <EOS>	s a l z g u r k e n <EOS>	1
<F> s a l z l a k e <EOS>	s a l z l a k e n <EOS>	1
<N> s a l z <EOS>	s a l z e <EOS>	2
<F> s a l z s t a n g e <EOS>	s a l z s t a n g e n <EOS>	1
<M> s a l z s t o c k <EOS>	s a l z s t ö c k e <EOS>	2
<M> s a l z t e i g <EOS>	s a l z t e i g e <EOS>	2
<M> s a l z w a s s e r f i s c h <EOS>	s a l z w a s s e r f i s c h e <EOS>	2
<N> s a l z w a s s e r <EOS>	s a l z w ä s s e r <EOS>	3
<F> s a l z w i e s e <EOS>	s a l z w i e s e n <EOS>	1
<M> s a m e n <EOS>	s a m e n <EOS>	3
<M> s ä m l i n g <EOS>	s ä m l i n g e <EOS>	2
<M> s a m m e l b e g r i f f <EOS>	s a m m e l b e g r i f f e <EOS>	2
<M> s a m m l e r <EOS>	s a m m l e r <EOS>	3
<F> s a m m l u n g <EOS>	s a m m l u n g e n <EOS>	1
<M> s a m s t a g a b e n d <EOS>	s a m s t a g a b e n d e <EOS>	2
<M> s a m s t a g m i t t a g <EOS>	s a m s t a g m i t t a g e <EOS>	2
<M> s a m s t a g m o r g e n <EOS>	s a m s t a g m o r g e n <EOS>	3
<M> s a m s t a g n a c h m i t t a g <EOS>	s a m s t a g n a c h m i t t a g e <EOS>	2
<M> s a m s t a g v o r m i t t a g <EOS>	s a m s t a g v o r m i t t a g e <EOS>	2
<F> s a m t e n t e <EOS>	s a m t e n t e n <EOS>	1
<M> s a m t <EOS>	s a m t e <EOS>	2
<N> s a n a t o r i u m <EOS>	s a n a t o r i e n <EOS>	6
<M> s a n d b o d e n <EOS>	s a n d b ö d e n <EOS>	3
<M> s a n d g u s s <EOS>	s a n d g ü s s e <EOS>	2
<F> s a n d k a t z e <EOS>	s a n d k a t z e n <EOS>	1
<M> s a n d m a n n <EOS>	s a n d m ä n n e r <EOS>	4
<M> s a n d s t e i n <EOS>	s a n d s t e i n e <EOS>	2
<M> s a n d s t u r m <EOS>	s a n d s t ü r m e <EOS>	2
<N> s ä n g e r f e s t <EOS>	s ä n g e r f e s t e <EOS>	2
<F> s ä n g e r i n <EOS>	s ä n g e r i n n e n <EOS>	6
<M> s ä n g e r <EOS>	s ä n g e r <EOS>	3
<F> s a n g r i a <EOS>	s a n g r i a s <EOS>	5
<M> s a n i t ä t e r <EOS>	s a n i t ä t e r <EOS>	3
<M> s a n - m a r i n e s e <EOS>	s a n - m a r i n e s e n <EOS>	1
<M> s a p h i r <EOS>	s a p h i r e <EOS>	2
<F> s a r d e l l e <EOS>	s a r d e l l e n <EOS>	1
<F> s a r d i n e <EOS>	s a r d i n e n <EOS>	1
<M> s a r g <EOS>	s ä r g e <EOS>	2
<M> s a r k o p h a g <EOS>	s a r k o p h a g e <EOS>	2
<M> s a t a n i s t <EOS>	s a t a n i s t e n <EOS>	1
<F> s a t i r e <EOS>	s a t i r e n <EOS>	1
<M> s a t t e l p u n k t <EOS>	s a t t e l p u n k t e <EOS>	2
<M> s a t t l e r <EOS>	s a t t l e r <EOS>	3
<M> s a t y r <EOS>	s a t y r <EOS>	3
<N> s a t z z e i c h e n <EOS>	s a t z z e i c h e n <EOS>	3
<F> s a u b e r f r a u <EOS>	s a u b e r f r a u e n <EOS>	1
<F> s ä u b e r u n g <EOS>	s ä u b e r u n g e n <EOS>	1
<M> s a u e r a m p f e r <EOS>	s a u e r a m p f e r <EOS>	3
<M> s a u e r b r a t e n <EOS>	s a u e r b r a t e n <EOS>	3
<F> s a u e r k i r s c h e <EOS>	s a u e r k i r s c h e n <EOS>	1
<M> s a u e r s t o f f a n t e i l <EOS>	s a u e r s t o f f a n t e i l e <EOS>	2
<N> s a u e r s t o f f a t o m <EOS>	s a u e r s t o f f a t o m e <EOS>	2
<F> s a u e r s t o f f f l a s c h e <EOS>	s a u e r s t o f f f l a s c h e n <EOS>	1
<M> s a u e r s t o f f g e h a l t <EOS>	s a u e r s t o f f g e h a l t e <EOS>	2
<N> s a u e r s t o f f i s o t o p <EOS>	s a u e r s t o f f i s o t o p e <EOS>	2
<M> s a u e r s t o f f k r e i s l a u f <EOS>	s a u e r s t o f f k r e i s l ä u f e <EOS>	2
<M> s ä u f e r <EOS>	s ä u f e r <EOS>	3
<N> s a u f g e l a g e <EOS>	s a u f g e l a g e <EOS>	3
<M> s ä u g l i n g <EOS>	s ä u g l i n g e <EOS>	2
<F> s ä u l e <EOS>	s ä u l e n <EOS>	1
<M> s a u m f a r n <EOS>	s a u m f a r n e <EOS>	2
<M> s a u s e w i n d <EOS>	s a u s e w i n d e <EOS>	2
<F> s a v a n n e <EOS>	s a v a n n e n <EOS>	1
<N> s a x o f o n <EOS>	s a x o f o n e <EOS>	2
<M> s a x o p h o n i s t <EOS>	s a x o p h o n i s t e n <EOS>	1
<N> s a x o p h o n <EOS>	s a x o p h o n e <EOS>	2
<M> s c a n n e r <EOS>	s c a n n e r <EOS>	3
<M> s c h a b e r n a c k <EOS>	s c h a b e r n a c k e <EOS>	2
<F> s c h a b e <EOS>	s c h a b e n <EOS>	1
<F> s c h a b l o n e <EOS>	s c h a b l o n e n <EOS>	1
<M> s c h a b r a c k e n s c h a k a l <EOS>	s c h a b r a c k e n s c h a k a l e <EOS>	2
<N> s c h a c h b r e t t <EOS>	s c h a c h b r e t t e r <EOS>	4
<N> s c h a c h m a t t <EOS>	s c h a c h m a t t s <EOS>	5
<M> s c h a c h t e l h a l m <EOS>	s c h a c h t e l h a l m e <EOS>	2
<F> s c h a c h t e l <EOS>	s c h a c h t e l n <EOS>	1
<M> s c h a c h t <EOS>	s c h ä c h t e <EOS>	2
<M> s c h ä d e l k n o c h e n <EOS>	s c h ä d e l k n o c h e n <EOS>	3
<M> s c h ä d e l <EOS>	s c h ä d e l <EOS>	3
<M> s c h a d e <EOS>	s c h ä d e n <EOS>	1
<F> s c h ä d i g u n g <EOS>	s c h ä d i g u n g e n <EOS>	1
<N> s c h ä d l i n g s b e k ä m p f u n g s m i t t e l <EOS>	s c h ä d l i n g s b e k ä m p f u n g s m i t t e l <EOS>	3
<M> s c h ä d l i n g <EOS>	s c h ä d l i n g e <EOS>	2
<M> s c h a d s t o f f <EOS>	s c h a d s t o f f e <EOS>	2
<N> s c h ä f c h e n <EOS>	s c h ä f c h e n <EOS>	3
<M> s c h ä f e r h u n d <EOS>	s c h ä f e r h u n d e <EOS>	2
<M> s c h ä f e r <EOS>	s c h ä f e r <EOS>	3
<F> s c h a f f n e r i n <EOS>	s c h a f f n e r i n n e n <EOS>	6
<M> s c h a f f n e r <EOS>	s c h a f f n e r <EOS>	3
<F> s c h a f g a r b e <EOS>	s c h a f g a r b e n <EOS>	1
<M> s c h a f h i r t e <EOS>	s c h a f h i r t e n <EOS>	1
<M> s c h a k a l <EOS>	s c h a k a l e <EOS>	2
<N> s c h a l e n m o d e l l <EOS>	s c h a l e n m o d e l l e <EOS>	2
<N> s c h a l e n t i e r <EOS>	s c h a l e n t i e r e <EOS>	2
<F> s c h a l l d i c h t e <EOS>	s c h a l l d i c h t e n <EOS>	1
<F> s c h a l m e i <EOS>	s c h a l m e i e n <EOS>	1
<F> s c h a l o t t e <EOS>	s c h a l o t t e n <EOS>	1
<M> s c h a l <EOS>	s c h a l e <EOS>	2
<M> s c h a l t e r <EOS>	s c h a l t e r <EOS>	3
<M> s c h a l t h e b e l <EOS>	s c h a l t h e b e l <EOS>	3
<M> s c h a l t k r e i s <EOS>	s c h a l t k r e i s e <EOS>	2
<N> s c h a l t t a g <EOS>	s c h a l t t a g e <EOS>	2
<F> s c h a l t u n g <EOS>	s c h a l t u n g e n <EOS>	1
<N> s c h a l t w e r k <EOS>	s c h a l t w e r k e <EOS>	2
<F> s c h a l u p p e <EOS>	s c h a l u p p e n <EOS>	1
<F> s c h a m e n t z ü n d u n g <EOS>	s c h a m e n t z ü n d u n g e n <EOS>	1
<N> s c h a m h a a r <EOS>	s c h a m h a a r e <EOS>	2
<N> s c h a n d b l a t t <EOS>	s c h a n d b l ä t t e r <EOS>	4
<F> s c h ä n k e <EOS>	s c h ä n k e n <EOS>	1
<M> s c h a n k t i s c h <EOS>	s c h a n k t i s c h e <EOS>	2
<F> s c h a r a d e <EOS>	s c h a r a d e n <EOS>	1
<N> s c h a r b o c k s k r a u t <EOS>	s c h a r b o c k s k r ä u t e r <EOS>	4
<F> s c h ä r f e <EOS>	s c h ä r f e n <EOS>	1
<M> s c h a r l a c h <EOS>	s c h a r l a c h e <EOS>	2
<N> s c h a r m ü t z e l <EOS>	s c h a r m ü t z e l <EOS>	3
<N> s c h a r n i e r <EOS>	s c h a r n i e r e <EOS>	2
<N> s c h a s c h l i k <EOS>	s c h a s c h l i k s <EOS>	5
<F> s c h a t t e n m o r e l l e <EOS>	s c h a t t e n m o r e l l e n <EOS>	1
<M> s c h a t t e n <EOS>	s c h a t t e n <EOS>	3
<N> s c h a t t e n s p i e l <EOS>	s c h a t t e n s p i e l e <EOS>	2
<N> s c h ä t z c h e n <EOS>	s c h ä t z c h e n <EOS>	3
<M> s c h a t z <EOS>	s c h ä t z e <EOS>	2
<F> s c h a u b ü h n e <EOS>	s c h a u b ü h n e n <EOS>	1
<M> s c h a u e r <EOS>	s c h a u e r <EOS>	3
<M> s c h a u f e n s t e r b u m m e l <EOS>	s c h a u f e n s t e r b u m m e l <EOS>	3
<N> s c h a u f e n s t e r <EOS>	s c h a u f e n s t e r <EOS>	3
<F> s c h a u f e n s t e r s c h e i b e <EOS>	s c h a u f e n s t e r s c h e i b e n <EOS>	1
<N> s c h a u k e l p f e r d <EOS>	s c h a u k e l p f e r d e <EOS>	2
<F> s c h a u k e l <EOS>	s c h a u k e l n <EOS>	1
<M> s c h a u m <EOS>	s c h ä u m e <EOS>	2
<M> s c h a u p l a t z <EOS>	s c h a u p l ä t z e <EOS>	2
